"subject_id" "activity_label" "feature" "mean"
"4635" 15 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0495415503071429
"4636" 16 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0567686629753191
"4637" 17 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0381702367441304
"4638" 18 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0509120258890909
"4639" 19 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0394612603358974
"4640" 20 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0577371504488889
"4641" 21 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.07359521674
"4642" 22 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0355171408083333
"4643" 23 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0352891614740741
"4644" 24 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0291766311418182
"4645" 25 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0415203345874138
"4646" 26 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.037268109685
"4647" 27 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0642023574227273
"4648" 28 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0570410865136957
"4649" 29 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0671482305364583
"4650" 30 "walking_downstairs" "tBodyGyroJerk-mean()-Y" -0.0496807640258064
"4651" 1 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0421485884509434
"4652" 2 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0424053708458333
"4653" 3 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0400372510491525
"4654" 4 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0390508828865385
"4655" 5 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0559895777393617
"4656" 6 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0457705354509804
"4657" 7 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0482219105196078
"4658" 8 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.027919577097561
"4659" 9 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0302797452408163
"4660" 10 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0372348522521277
"4661" 11 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0719834687944444
"4662" 12 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0335406569057692
"4663" 13 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0453051954036364
"4664" 14 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0207749732407407
"4665" 15 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0365419164020833
"4666" 16 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0296211298558824
"4667" 17 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0414496328508333
"4668" 18 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0527472610827586
"4669" 19 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0346288461475
"4670" 20 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0189816250372549
"4671" 21 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0132022768074468
"4672" 22 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0381312609738095
"4673" 23 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0523943787039216
"4674" 24 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0317350582050847
"4675" 25 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0281452998369231
"4676" 26 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0386244096705455
"4677" 27 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0509235220237255
"4678" 28 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0492552129156863
"4679" 29 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0511035119816327
"4680" 30 "walking_upstairs" "tBodyGyroJerk-mean()-Y" -0.0141113353615385
"4681" 1 "laying" "tBodyGyroJerk-mean()-Z" -0.0740501211
"4682" 2 "laying" "tBodyGyroJerk-mean()-Z" -0.0701783020833333
"4683" 3 "laying" "tBodyGyroJerk-mean()-Z" -0.06873387
"4684" 4 "laying" "tBodyGyroJerk-mean()-Z" -0.0712156288333333
"4685" 5 "laying" "tBodyGyroJerk-mean()-Z" -0.07083096875
"4686" 6 "laying" "tBodyGyroJerk-mean()-Z" -0.0717774743859649
"4687" 7 "laying" "tBodyGyroJerk-mean()-Z" -0.0671901794615385
"4688" 8 "laying" "tBodyGyroJerk-mean()-Z" -0.0694123150925926
"4689" 9 "laying" "tBodyGyroJerk-mean()-Z" -0.0569490475
"4690" 10 "laying" "tBodyGyroJerk-mean()-Z" -0.0590744912758621
"4691" 11 "laying" "tBodyGyroJerk-mean()-Z" -0.0666957489649123
"4692" 12 "laying" "tBodyGyroJerk-mean()-Z" -0.0678909002816667
"4693" 13 "laying" "tBodyGyroJerk-mean()-Z" -0.0648770419677419
"4694" 14 "laying" "tBodyGyroJerk-mean()-Z" -0.0566171868039216
"4695" 15 "laying" "tBodyGyroJerk-mean()-Z" -0.0624334556236111
"4696" 16 "laying" "tBodyGyroJerk-mean()-Z" -0.0576790435142857
"4697" 17 "laying" "tBodyGyroJerk-mean()-Z" -0.0604927046338028
"4698" 18 "laying" "tBodyGyroJerk-mean()-Z" -0.0593135986615385
"4699" 19 "laying" "tBodyGyroJerk-mean()-Z" -0.0599161477951807
"4700" 20 "laying" "tBodyGyroJerk-mean()-Z" -0.0610028293088235
"4701" 21 "laying" "tBodyGyroJerk-mean()-Z" -0.0601398663555556
"4702" 22 "laying" "tBodyGyroJerk-mean()-Z" -0.0702723568194445
"4703" 23 "laying" "tBodyGyroJerk-mean()-Z" -0.0621991626111111
"4704" 24 "laying" "tBodyGyroJerk-mean()-Z" -0.0624116966805556
"4705" 25 "laying" "tBodyGyroJerk-mean()-Z" -0.0596922147205479
"4706" 26 "laying" "tBodyGyroJerk-mean()-Z" -0.0711533355789474
"4707" 27 "laying" "tBodyGyroJerk-mean()-Z" -0.0642797849864865
"4708" 28 "laying" "tBodyGyroJerk-mean()-Z" -0.05345019146375
"4709" 29 "laying" "tBodyGyroJerk-mean()-Z" -0.0674469666086956
"4710" 30 "laying" "tBodyGyroJerk-mean()-Z" -0.0595736770285714
"4711" 1 "sitting" "tBodyGyroJerk-mean()-Z" -0.046702627
"4712" 2 "sitting" "tBodyGyroJerk-mean()-Z" -0.04358509665
"4713" 3 "sitting" "tBodyGyroJerk-mean()-Z" -0.0590079966686538
"4714" 4 "sitting" "tBodyGyroJerk-mean()-Z" -0.0489964351672
"4715" 5 "sitting" "tBodyGyroJerk-mean()-Z" -0.0487714733568182
"4716" 6 "sitting" "tBodyGyroJerk-mean()-Z" -0.0465504310978182
"4717" 7 "sitting" "tBodyGyroJerk-mean()-Z" -0.0454566269166667
"4718" 8 "sitting" "tBodyGyroJerk-mean()-Z" -0.0445732240217391
"4719" 9 "sitting" "tBodyGyroJerk-mean()-Z" -0.052841489994
"4720" 10 "sitting" "tBodyGyroJerk-mean()-Z" -0.048941191502963
"4721" 11 "sitting" "tBodyGyroJerk-mean()-Z" -0.0505395462396226
"4722" 12 "sitting" "tBodyGyroJerk-mean()-Z" -0.0515634091411765
"4723" 13 "sitting" "tBodyGyroJerk-mean()-Z" -0.0466121595938776
"4724" 14 "sitting" "tBodyGyroJerk-mean()-Z" -0.0520121608148148
"4725" 15 "sitting" "tBodyGyroJerk-mean()-Z" -0.0524148341983051
"4726" 16 "sitting" "tBodyGyroJerk-mean()-Z" -0.0588371273536232
"4727" 17 "sitting" "tBodyGyroJerk-mean()-Z" -0.051090324421875
"4728" 18 "sitting" "tBodyGyroJerk-mean()-Z" -0.0523030404789474
"4729" 19 "sitting" "tBodyGyroJerk-mean()-Z" -0.0590801684246575
"4730" 20 "sitting" "tBodyGyroJerk-mean()-Z" -0.0465835149090909
"4731" 21 "sitting" "tBodyGyroJerk-mean()-Z" -0.0526409877294118
"4732" 22 "sitting" "tBodyGyroJerk-mean()-Z" -0.0517193986693548
"4733" 23 "sitting" "tBodyGyroJerk-mean()-Z" -0.0485561086867647
"4734" 24 "sitting" "tBodyGyroJerk-mean()-Z" -0.051596655125
"4735" 25 "sitting" "tBodyGyroJerk-mean()-Z" -0.0495595643230769
"4736" 26 "sitting" "tBodyGyroJerk-mean()-Z" -0.0487627204433077
"4737" 27 "sitting" "tBodyGyroJerk-mean()-Z" -0.0503883556285714
"4738" 28 "sitting" "tBodyGyroJerk-mean()-Z" -0.0579015362166667
"4739" 29 "sitting" "tBodyGyroJerk-mean()-Z" -0.047000897695
"4740" 30 "sitting" "tBodyGyroJerk-mean()-Z" -0.0488204595806452
"4741" 1 "standing" "tBodyGyroJerk-mean()-Z" -0.0489505466716981
"4742" 2 "standing" "tBodyGyroJerk-mean()-Z" -0.0546539479425926
"4743" 3 "standing" "tBodyGyroJerk-mean()-Z" -0.0416832156688525
"4744" 4 "standing" "tBodyGyroJerk-mean()-Z" -0.0490753497867857
"4745" 5 "standing" "tBodyGyroJerk-mean()-Z" -0.0422221341625
"4746" 6 "standing" "tBodyGyroJerk-mean()-Z" -0.0506432189438596
"4747" 7 "standing" "tBodyGyroJerk-mean()-Z" -0.0545390015471698
"4748" 8 "standing" "tBodyGyroJerk-mean()-Z" -0.0478483225666667
"4749" 9 "standing" "tBodyGyroJerk-mean()-Z" -0.0575743131488889
"4750" 10 "standing" "tBodyGyroJerk-mean()-Z" -0.0584162547045455
"4751" 11 "standing" "tBodyGyroJerk-mean()-Z" -0.0524732752340426
"4752" 12 "standing" "tBodyGyroJerk-mean()-Z" -0.0482863736885246
"4753" 13 "standing" "tBodyGyroJerk-mean()-Z" -0.053926078122807
"4754" 14 "standing" "tBodyGyroJerk-mean()-Z" -0.0509036177765
"4755" 15 "standing" "tBodyGyroJerk-mean()-Z" -0.052278397190566
"4756" 16 "standing" "tBodyGyroJerk-mean()-Z" -0.0544335294410256
"4757" 17 "standing" "tBodyGyroJerk-mean()-Z" -0.0546331330897436
"4758" 18 "standing" "tBodyGyroJerk-mean()-Z" -0.0532384453013699
"4759" 19 "standing" "tBodyGyroJerk-mean()-Z" -0.0523769867072603
"4760" 20 "standing" "tBodyGyroJerk-mean()-Z" -0.051815224739726
"4761" 21 "standing" "tBodyGyroJerk-mean()-Z" -0.0538211740234831
"4762" 22 "standing" "tBodyGyroJerk-mean()-Z" -0.0513179245555556
"4763" 23 "standing" "tBodyGyroJerk-mean()-Z" -0.0548226277867647
"4764" 24 "standing" "tBodyGyroJerk-mean()-Z" -0.0517180379565217
"4765" 25 "standing" "tBodyGyroJerk-mean()-Z" -0.0556979055540541
"4766" 26 "standing" "tBodyGyroJerk-mean()-Z" -0.0532541948283784
"4767" 27 "standing" "tBodyGyroJerk-mean()-Z" -0.051403918985
"4768" 28 "standing" "tBodyGyroJerk-mean()-Z" -0.0525896252375949
"4769" 29 "standing" "tBodyGyroJerk-mean()-Z" -0.0544926306307692
"4770" 30 "standing" "tBodyGyroJerk-mean()-Z" -0.0520307176474576
"4771" 1 "walking" "tBodyGyroJerk-mean()-Z" -0.0461309295021053
"4772" 2 "walking" "tBodyGyroJerk-mean()-Z" -0.0514939156830508
"4773" 3 "walking" "tBodyGyroJerk-mean()-Z" -0.0503616100815517
"4774" 4 "walking" "tBodyGyroJerk-mean()-Z" -0.0551166852766667
"4775" 5 "walking" "tBodyGyroJerk-mean()-Z" -0.0482679596035714
"4776" 6 "walking" "tBodyGyroJerk-mean()-Z" -0.0539597284210526
"4777" 7 "walking" "tBodyGyroJerk-mean()-Z" -0.0495713093294737
"4778" 8 "walking" "tBodyGyroJerk-mean()-Z" -0.0522683965333333
"4779" 9 "walking" "tBodyGyroJerk-mean()-Z" -0.0633406620592308
"4780" 10 "walking" "tBodyGyroJerk-mean()-Z" -0.0611262928849057
"4781" 11 "walking" "tBodyGyroJerk-mean()-Z" -0.0342677451
"4782" 12 "walking" "tBodyGyroJerk-mean()-Z" -0.0467338151926
"4783" 13 "walking" "tBodyGyroJerk-mean()-Z" -0.0636693233473684
"4784" 14 "walking" "tBodyGyroJerk-mean()-Z" -0.0388825919508475
"4785" 15 "walking" "tBodyGyroJerk-mean()-Z" -0.0510976492333333
"4786" 16 "walking" "tBodyGyroJerk-mean()-Z" -0.0532986670705882
"4787" 17 "walking" "tBodyGyroJerk-mean()-Z" -0.0513807166754098
"4788" 18 "walking" "tBodyGyroJerk-mean()-Z" -0.0502631568175
"4789" 19 "walking" "tBodyGyroJerk-mean()-Z" -0.0603091962115385
"4790" 20 "walking" "tBodyGyroJerk-mean()-Z" -0.0549273707529412
"4791" 21 "walking" "tBodyGyroJerk-mean()-Z" -0.0621192104076923
"4792" 22 "walking" "tBodyGyroJerk-mean()-Z" -0.0569812455608696
"4793" 23 "walking" "tBodyGyroJerk-mean()-Z" -0.0903002524369492
"4794" 24 "walking" "tBodyGyroJerk-mean()-Z" -0.0739835516362069
"4795" 25 "walking" "tBodyGyroJerk-mean()-Z" -0.0512696224225676
"4796" 26 "walking" "tBodyGyroJerk-mean()-Z" -0.0492240545355932
"4797" 27 "walking" "tBodyGyroJerk-mean()-Z" -0.0650247552701754
"4798" 28 "walking" "tBodyGyroJerk-mean()-Z" -0.0593552479814815
"4799" 29 "walking" "tBodyGyroJerk-mean()-Z" -0.0392368986679245
"4800" 30 "walking" "tBodyGyroJerk-mean()-Z" -0.0446007229941538
"4801" 1 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0270461061061224
"4802" 2 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0710229816893617
"4803" 3 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0416193131122449
"4804" 4 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0492836435688889
"4805" 5 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0399656935617021
"4806" 6 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0372228650416667
"4807" 7 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0789469342553192
"4808" 8 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0867903297078947
"4809" 9 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0678080598785714
"4810" 10 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0720413112078947
"4811" 11 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0373048405934783
"4812" 12 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0653239980021739
"4813" 13 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0512020476
"4814" 14 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0615978795422222
"4815" 15 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0339213064857143
"4816" 16 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0612136932929787
"4817" 17 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0582518846641304
"4818" 18 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0570591813909091
"4819" 19 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0545565563487179
"4820" 20 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.061531283
"4821" 21 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0788436473888889
"4822" 22 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0481460161016667
"4823" 23 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0293255016148148
"4824" 24 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0412055411490909
"4825" 25 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0642078122381035
"4826" 26 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.05105874094
"4827" 27 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0621043700545455
"4828" 28 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.077617393146087
"4829" 29 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0359648430270833
"4830" 30 "walking_downstairs" "tBodyGyroJerk-mean()-Z" -0.0543595229322581
"4831" 1 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0407125527654717
"4832" 2 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0445157481625
"4833" 3 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0498180874305085
"4834" 4 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0722496260807692
"4835" 5 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0534895401
"4836" 6 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0576800048435294
"4837" 7 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.072451747827451
"4838" 8 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0534090382439024
"4839" 9 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0236327911183673
"4840" 10 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.036502173787234
"4841" 11 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.046076149625
"4842" 12 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0653167291865385
"4843" 13 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0661653916327273
"4844" 14 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0137237620296296
"4845" 15 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0767242496041667
"4846" 16 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.035416300054902
"4847" 17 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0223482086545833
"4848" 18 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0692536211396552
"4849" 19 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0533545875525
"4850" 20 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0518985451176471
"4851" 21 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.00694066389361702
"4852" 22 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.067457054547619
"4853" 23 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0924998531372549
"4854" 24 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0498427228983051
"4855" 25 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0540452217153846
"4856" 26 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0595558392545455
"4857" 27 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0629013722509804
"4858" 28 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0752610437019608
"4859" 29 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0680938780306122
"4860" 30 "walking_upstairs" "tBodyGyroJerk-mean()-Z" -0.0364157841384615
"4861" 1 "laying" "tBodyGyroJerk-std()-X" -0.9186085208
"4862" 2 "laying" "tBodyGyroJerk-std()-X" -0.993235849166667
"4863" 3 "laying" "tBodyGyroJerk-std()-X" -0.980328645
"4864" 4 "laying" "tBodyGyroJerk-std()-X" -0.975103204259259
"4865" 5 "laying" "tBodyGyroJerk-std()-X" -0.983422257692308
"4866" 6 "laying" "tBodyGyroJerk-std()-X" -0.939611608245614
"4867" 7 "laying" "tBodyGyroJerk-std()-X" -0.9738372325
"4868" 8 "laying" "tBodyGyroJerk-std()-X" -0.969924077407407
"4869" 9 "laying" "tBodyGyroJerk-std()-X" -0.945329035
"4870" 10 "laying" "tBodyGyroJerk-std()-X" -0.965900578103448
"4871" 11 "laying" "tBodyGyroJerk-std()-X" -0.981724838421053
"4872" 12 "laying" "tBodyGyroJerk-std()-X" -0.9671982025
"4873" 13 "laying" "tBodyGyroJerk-std()-X" -0.981404742903226
"4874" 14 "laying" "tBodyGyroJerk-std()-X" -0.970274962745098
"4875" 15 "laying" "tBodyGyroJerk-std()-X" -0.97392395125
"4876" 16 "laying" "tBodyGyroJerk-std()-X" -0.985835459428571
"4877" 17 "laying" "tBodyGyroJerk-std()-X" -0.980792372112676
"4878" 18 "laying" "tBodyGyroJerk-std()-X" -0.996104441384615
"4879" 19 "laying" "tBodyGyroJerk-std()-X" -0.976105663493976
"4880" 20 "laying" "tBodyGyroJerk-std()-X" -0.989283577352941
"4881" 21 "laying" "tBodyGyroJerk-std()-X" -0.984643717333333
"4882" 22 "laying" "tBodyGyroJerk-std()-X" -0.972092602916667
"4883" 23 "laying" "tBodyGyroJerk-std()-X" -0.985027850416667
"4884" 24 "laying" "tBodyGyroJerk-std()-X" -0.979865720555556
"4885" 25 "laying" "tBodyGyroJerk-std()-X" -0.957381145068493
"4886" 26 "laying" "tBodyGyroJerk-std()-X" -0.992665154868421
"4887" 27 "laying" "tBodyGyroJerk-std()-X" -0.993503720810811
"4888" 28 "laying" "tBodyGyroJerk-std()-X" -0.9608029485
"4889" 29 "laying" "tBodyGyroJerk-std()-X" -0.99654254057971
"4890" 30 "laying" "tBodyGyroJerk-std()-X" -0.983775833714286
"4891" 1 "sitting" "tBodyGyroJerk-std()-X" -0.99173159212766
"4892" 2 "sitting" "tBodyGyroJerk-std()-X" -0.989709023043478
"4893" 3 "sitting" "tBodyGyroJerk-std()-X" -0.972546905961538
"4894" 4 "sitting" "tBodyGyroJerk-std()-X" -0.9698997312
"4895" 5 "sitting" "tBodyGyroJerk-std()-X" -0.966037012045455
"4896" 6 "sitting" "tBodyGyroJerk-std()-X" -0.943714804727273
"4897" 7 "sitting" "tBodyGyroJerk-std()-X" -0.974369045625
"4898" 8 "sitting" "tBodyGyroJerk-std()-X" -0.993264647391304
"4899" 9 "sitting" "tBodyGyroJerk-std()-X" -0.9645323452
"4900" 10 "sitting" "tBodyGyroJerk-std()-X" -0.992326657222222
"4901" 11 "sitting" "tBodyGyroJerk-std()-X" -0.990501518301887
"4902" 12 "sitting" "tBodyGyroJerk-std()-X" -0.977329927254902
"4903" 13 "sitting" "tBodyGyroJerk-std()-X" -0.991371016938775
"4904" 14 "sitting" "tBodyGyroJerk-std()-X" -0.990284240185185
"4905" 15 "sitting" "tBodyGyroJerk-std()-X" -0.992889042711864
"4906" 16 "sitting" "tBodyGyroJerk-std()-X" -0.98958327942029
"4907" 17 "sitting" "tBodyGyroJerk-std()-X" -0.9952559371875
"4908" 18 "sitting" "tBodyGyroJerk-std()-X" -0.994170190701754
"4909" 19 "sitting" "tBodyGyroJerk-std()-X" -0.988464752739726
"4910" 20 "sitting" "tBodyGyroJerk-std()-X" -0.977414910909091
"4911" 21 "sitting" "tBodyGyroJerk-std()-X" -0.989472968470588
"4912" 22 "sitting" "tBodyGyroJerk-std()-X" -0.985671250322581
"4913" 23 "sitting" "tBodyGyroJerk-std()-X" -0.987084633970588
"4914" 24 "sitting" "tBodyGyroJerk-std()-X" -0.991442007794118
"4915" 25 "sitting" "tBodyGyroJerk-std()-X" -0.992304653846154
"4916" 26 "sitting" "tBodyGyroJerk-std()-X" -0.995882512051282
"4917" 27 "sitting" "tBodyGyroJerk-std()-X" -0.993640318285714
"4918" 28 "sitting" "tBodyGyroJerk-std()-X" -0.982155662638889
"4919" 29 "sitting" "tBodyGyroJerk-std()-X" -0.9933220295
"4920" 30 "sitting" "tBodyGyroJerk-std()-X" -0.993868545483871
"4921" 1 "standing" "tBodyGyroJerk-std()-X" -0.992945106981132
"4922" 2 "standing" "tBodyGyroJerk-std()-X" -0.979324000740741
"4923" 3 "standing" "tBodyGyroJerk-std()-X" -0.940937642459016
"4924" 4 "standing" "tBodyGyroJerk-std()-X" -0.949633878571429
"4925" 5 "standing" "tBodyGyroJerk-std()-X" -0.941930044107143
"4926" 6 "standing" "tBodyGyroJerk-std()-X" -0.946423593157895
"4927" 7 "standing" "tBodyGyroJerk-std()-X" -0.96598339754717
"4928" 8 "standing" "tBodyGyroJerk-std()-X" -0.981573085740741
"4929" 9 "standing" "tBodyGyroJerk-std()-X" -0.949105691555556
"4930" 10 "standing" "tBodyGyroJerk-std()-X" -0.950367548409091
"4931" 11 "standing" "tBodyGyroJerk-std()-X" -0.986690403617021
"4932" 12 "standing" "tBodyGyroJerk-std()-X" -0.955415641803279
"4933" 13 "standing" "tBodyGyroJerk-std()-X" -0.978465124561404
"4934" 14 "standing" "tBodyGyroJerk-std()-X" -0.969948875166667
"4935" 15 "standing" "tBodyGyroJerk-std()-X" -0.971514312075472
"4936" 16 "standing" "tBodyGyroJerk-std()-X" -0.987102322692308
"4937" 17 "standing" "tBodyGyroJerk-std()-X" -0.989257196282051
"4938" 18 "standing" "tBodyGyroJerk-std()-X" -0.981970965890411
"4939" 19 "standing" "tBodyGyroJerk-std()-X" -0.97512668739726
"4940" 20 "standing" "tBodyGyroJerk-std()-X" -0.921644239863014
"4941" 21 "standing" "tBodyGyroJerk-std()-X" -0.971866494606742
"4942" 22 "standing" "tBodyGyroJerk-std()-X" -0.949716028730159
"4943" 23 "standing" "tBodyGyroJerk-std()-X" -0.972770702058824
"4944" 24 "standing" "tBodyGyroJerk-std()-X" -0.975856809130435
"4945" 25 "standing" "tBodyGyroJerk-std()-X" -0.977909693918919
"4946" 26 "standing" "tBodyGyroJerk-std()-X" -0.978472409324324
"4947" 27 "standing" "tBodyGyroJerk-std()-X" -0.9826424495
"4948" 28 "standing" "tBodyGyroJerk-std()-X" -0.928343397721519
"4949" 29 "standing" "tBodyGyroJerk-std()-X" -0.983293061692308
"4950" 30 "standing" "tBodyGyroJerk-std()-X" -0.960119074237288
"4951" 1 "walking" "tBodyGyroJerk-std()-X" -0.207421854757895
"4952" 2 "walking" "tBodyGyroJerk-std()-X" -0.389549831525424
"4953" 3 "walking" "tBodyGyroJerk-std()-X" -0.385922986034483
"4954" 4 "walking" "tBodyGyroJerk-std()-X" -0.492341066833333
"4955" 5 "walking" "tBodyGyroJerk-std()-X" -0.357681403285714
"4956" 6 "walking" "tBodyGyroJerk-std()-X" -0.18260093354386
"4957" 7 "walking" "tBodyGyroJerk-std()-X" -0.21166729682807
"4958" 8 "walking" "tBodyGyroJerk-std()-X" -0.2460827504375
"4959" 9 "walking" "tBodyGyroJerk-std()-X" -0.526985309038462
"4960" 10 "walking" "tBodyGyroJerk-std()-X" -0.366063723207547
"4961" 11 "walking" "tBodyGyroJerk-std()-X" -0.541616397118644
"4962" 12 "walking" "tBodyGyroJerk-std()-X" -0.3908072382
"4963" 13 "walking" "tBodyGyroJerk-std()-X" -0.216812065298246
"4964" 14 "walking" "tBodyGyroJerk-std()-X" -0.571759911525424
"4965" 15 "walking" "tBodyGyroJerk-std()-X" -0.283767987222222
